pam_caseid,year_count,cowcode,country,country_accorddate,accord name,year,war_start,cease_date,amnest_prov,amnest_init,amnest_implem,amnest_rev,addloss_prov,addloss_init,addloss_implem,addloss_rev,arbint_prov,arbint_init,arbint_implem,arbint_revers,bound_prov,bound_init,bound_implem,bound_revers,cease_prov,cease_init,cease_implem,cease_revers,child_prov,child_init,child_implem,child_revers,citiz_prov,citiz_init,citiz_implem,citiz_revers,civadm_prov,civadm_init,civadm_impem,civadm_revers,const_prov,const_init,const_implem,const_revers,cultr_prov,cultr_init,cultr_implem,cultr_revers,decen_prov,decen_init,decen_implem,decen_revers,demob_prov,demob_init,demob_implem,demob_revers,develop_prov,develop_init,develop_iplem,develop_revers,disarm_prov,disarm_init,disarm_implem,disarm_revers,disput_prov,disput_init,dispute_implem,dispute_revers,donor_prov,donor_init,donor_implem,donor_revers,educat_prov,educat_init,educat_implem,educat_revers,elect_prov,elect_init,elect_implem,elect_revers,embarg_prov,embarg_init,embarg_implem,embarg_revers,ethrel_prov,ethrel_init,ethrel_implem,ethrel_revers,exerefm_prov,exerefm_init,exerefm_implem,exerefm_revers,humrts_prov,humrts_init,humrts_implem,humrts_revers,idps_prov,idps_init,idps_implem,idps_revers,indmin_prov,indmin_init,indmin_implem,indmin_revers,indrefer_prov,indrefer_init,indrefer_implem,indrefer_revers,judrfm_prov,judrfm_init,judrfm_implem,judrfm_revers,legref_prov,legref_init,legref_implem,legref_revers,media_prov,media_init,media_implem,media_revers,milrfm_prov,milrfm_init,milrfm_implem,milrfm_revers,minrts_prov,minrts_init,minrts_implem,minrts_revers,natres_prov,natres_init,natres_implem,natres_revers,offlan_prov,offlan_init,offlan_implem,offlan_revers,pargrp_prov,pargrp_init,pargrp_implem,pargrp_revers,polrfm_prov,polrfm_init,polrfm_implem,polrfm_revers,powtran_prov,powtran_init,powtran_implem,powtran_revers,prisr_prov,prisr_init,prisr_implem,prisr_revers,ratm_prov,ratm_init,ratm_implem,ratm_revers,refug_prov,refug_init,refug_implem,refug_revers,regpkf_prov,regpkf_init,regpkf_implem,regpkf_revers,reint_prov,reint_init,reint_implem,reint_revers,repar_prov,repar_init,repar_implem,repar_revers,roa_prov,roa_init,roa_implem,roa_revers,selfd_prov,selfd_init,selfd_implem,selfd_revers,terpow_prov,terpow_init,terpow_implem,terpow_revers,time_prov,time_init,time_implem,time_revers,truth_prov,truth_init,truth_implem,truth_revers,unpkf_prov,unpkf_init,unpkf_implem,unpkf_revers,untran_prov,untran_init,untran_implem,untran_revers,verify_prov,verify_init,verify_implem,verify_revers,with_prov,with_init,with_implem,with_revers,women_prov,women_init,women_implem,women_revers,total_prov,total_implem_points,agg_implem_score
19,4,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2004,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,50
31,6,840,Philippines,Philippines (9/2/1996),"Mindanao Final Agreement, Sep 02 1996",2001,18-Mar-68,07-Nov-93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,36,50
31,7,840,Philippines,Philippines (9/2/1996),"Mindanao Final Agreement, Sep 02 1996",2002,18-Mar-68,07-Nov-93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,36,50
29,1,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2007,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,44,50.57471
28,2,771,Bangladesh,Bangladesh (12/2/1997),"Chittagong Hill Tracts Peace Accord (CHT), Dec 02 1997",1999,01-Mar-72,11-Aug-92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,15,23,51.11111
31,8,840,Philippines,Philippines (9/2/1996),"Mindanao Final Agreement, Sep 02 1996",2003,18-Mar-68,07-Nov-93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,37,51.38889
29,2,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2008,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,45,51.72414
29,3,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2009,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,45,51.72414
11,1,437,Ivory Coast,Ivory Coast (3/4/2007),"Ouagadougou Political Agreement (OPA), Mar 04 2007",2007,19-Sep-02,13-Oct-03,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
19,6,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2006,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
19,7,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2007,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
19,8,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2008,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
19,9,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2009,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
19,10,522,Djibouti,Djibouti (5/12/2001),"Agreement for the Reform and Civil Concord , May 12 2001",2010,01-Feb-98,07-Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,51.85185
34,2,910,Papua New Guinea,Papua New Guinea (8/30/2001),"Bougainville Peace Agreement, Aug 30 2001",2002,26-May-89,23-Jan-98,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,25,39,52
4,1,343,Macedonia,Macedonia (08/13/2001),"Ohrid Agreement , Aug 13 2001",2001,23-Jan-01,13-Aug-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,22,35,53.0303
1,1,90,Guatemala,Guatemala (12/29/1996),"Accord for a Firm and Lasting Peace, Dec 29 1996",1997,13-Nov-60,04-Dec-96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,32,51,53.125
16,2,516,Burundi,Burundi (8/28/2000),"Arusha Peace and Reconciliation Agreement / Pretoria Protocol, Nov 02 2003",2004,28-Jun-98,16-Nov-03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,3,0,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,3,0,1,0,0,0,35,56,53.33333
11,2,437,Ivory Coast,Ivory Coast (3/4/2007),"Ouagadougou Political Agreement (OPA), Mar 04 2007",2008,19-Sep-02,13-Oct-03,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,53.7037
20,5,540,Angola,Angola (11/15/1994),"Lusaka Protocol, Nov 15 1994",1998,11-Nov-75,15-Nov-94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,18,29,53.7037
29,4,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2010,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,47,54.02299
10,4,436,Niger,Niger (4/15/1995),"Agreement Between the Republic Niger Government and the ORA, Apr 15 1995",1998,19-Jan-93,09-Oct-94,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,54.16667
10,5,436,Niger,Niger (4/15/1995),"Agreement Between the Republic Niger Government and the ORA, Apr 15 1995",1999,19-Jan-93,09-Oct-94,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,54.16667
24,1,625,Sudan,Sudan (1/9/2005),"Sudan Comprehensive Peace Agreement , Jan 09 2005",2005,16-May-83,31-Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,0,1,1,1,0,1,1,2,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,1,0,1,0,0,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,3,0,1,1,3,0,1,1,1,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,1,0,43,70,54.26357
25,5,660,Lebanon,Lebanon (10/22/1989),"Taif Accord, Oct 22 1989",1993,13-Apr-74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,18,30,55.55556
25,6,660,Lebanon,Lebanon (10/22/1989),"Taif Accord, Oct 22 1989",1994,13-Apr-74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,18,30,55.55556
