X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
-8.02795472228067,12.6407270959933,5285474221,node,12,,pharmacy,,,,,71225653,,,,8f859d1efc82450ca57834e80b59bad9,,,,,,0,2,,2019/06/13 16:50:55,,,,,Pharmacie Furaso,,mapman44,,,,,pharmacy,
,,581523875,way,12,,clinic,,,,,58227043,,,,5765af8c697345f59de36d65047e2afb,,,,,,0,1,,2018/04/19 09:17:46,,,,,Centre de Santé Communautaire de Beragoungou,,Ivortizma,,,,,clinic,
-7.9453426007835,12.5817112892151,3386321693,node,9,,clinic,,,,,29295388,,,,382682fd1f7f4af5990bf3e6c372aef9,,,,,,0,1,,2015/03/06 18:41:28,,,,,Clinique notre santé,,kalifaba,,,,,,
-5.71872514291371,12.6668850879601,5022918079,node,9,,doctors,,,,,68404386,,,,df9870bceb91437696bde6fd75e1bb61,,,,,,0,2,,2019/03/22 10:01:37,,,,,Centre de santé Communautaire de M'pessoba,,Jean-Marc Liotier,,,,,,
-7.99526697628463,12.5206947221493,5421393622,node,9,,pharmacy,,,,,56476140,,,,c6c5fb33d5324b6d879dc8e4adea9d8a,,,,,,0,1,,2018/02/18 23:48:49,,,,,Pharmacie Iyatou,,Nathalie SIDIBE,,,,,,
-5.45582775570483,12.363703435909,5508318393,node,9,,clinic,,,,,57566508,,,,77922a4a5ec44a01807cd84d7bf86423,,,,,,0,1,,2018/03/27 12:42:31,,,,,Officine Espoir (Dr Fousseni Coulibaly),,fatoudembele,,,,,,
-6.31062203650976,13.4166446504504,4959018146,node,12,,pharmacy,,,,,71225941,,,,30e08d8632e7433a84f2048cb2401dac,,,,,,0,2,,2019/06/13 16:59:02,,,,,Pharmacie Hatoumata Yaffa,,mapman44,,,,,pharmacy,
-7.9368300237395,12.6896499178843,3192798454,node,15,,clinic,,,,,93542762,,,,ed260cb0c2bd4684b7bfeb0c3f8a05e9,,,,OMS Survey,,0,2,,2020/11/04 12:21:09,,,,,Centre de Santé Communautaire ASACODOU,,Jean-Marc Liotier,yes,,,,,
-4.59359537402372,13.2839663316504,3189067721,node,15,,clinic,,,,,94675775,,,,182c7780f0c04a708ccacbd8034486cd,,,,OMS Survey,,0,4,,2020/11/24 04:49:51,,,,,Centre de Santé de Référence de Tominian,,Greg_Rose,,,,,clinic,
-5.82429680594575,13.6928588701452,2163839117,node,9,,clinic,,,,,94875554,,,,12a2feef0df84faa85083780042c2004,,,,,,0,3,,2020/11/27 06:40:02,,,,,CSCOM de DIORO,,Greg_Rose,,,,,,
-6.26453296844375,13.4348000203622,2163839604,node,18,,clinic,,,,,95319631,,,,a054c44d9579438aa4a6fc5dffd98eee,,,,OMS Survey,,0,3,,2020/12/05 00:01:35,,,,,Centre de Santé Communautaire de Medine,,Greg_Rose,yes,,,,clinic,
-6.21750252883231,13.4076592502483,2163840478,node,12,,pharmacy,,,,,95247829,,,,cb6b7b9dd0ec4c66b52f9faea92c6516,,,,,,0,3,,2020/12/03 20:53:30,,,,,KENEYASSO (Officine),,Greg_Rose,,,,,pharmacy,
-7.96115791096742,12.5848933949358,3386286290,node,18,,doctors,,,,,60605316,,,,be3095ad8de64d6c855eae0da048c0e7,,24/7,,,,0,6,,2018/07/11 09:18:14,,,,,Cabinet medical Bayo Assa,,Alfred2526,yes,,,no,,
-7.94806001379234,12.6566999859569,3189067687,node,12,,clinic,,,,,93544512,,,,eb2588e361764a0c8eb1b2279e765519,,,,OMS Survey,,0,4,,2020/11/04 12:56:00,,,,,Centre de Santé de Référence de Commune 1,,Jean-Marc Liotier,,,,,,
-9.83757006651621,12.1814699644427,2163839350,node,15,,clinic,,,,,26836788,,,,c0fb7c2b839c4e0da18aee3a027e419c,,,,OMS Survey,,0,2,,2014/11/17 05:33:13,,,,,Centre de Santé Communautaire de Kabéléa,,jgc,yes,,,,,
-11.2730717354567,12.2636503341074,2163839206,node,15,,clinic,,,,,26850038,,,,583fe94b9c044453bd8cc54505cff77d,,,,OMS Survey,,0,2,,2014/11/17 18:59:47,,,,,Centre de Santé Communautaire de Falea,,jgc,yes,,,,,
-3.5463040651355,14.3985807515521,5287845436,node,9,,doctors,,,,,54685607,,,,8a593c4a21174777a125b14f08afee8f,,,,,,0,1,,2017/12/16 17:23:47,,,,,CSCOM Dandoli,,Toure 15,,,,,,
,,422311377,way,9,,hospital,,,,,67788062,,,,eae96b87c1d74268a924d65c25630cf6,,,,,,0,4,,2019/03/05 01:58:13,,,,,Clinique Prénatale Mohamed VI,,Jean-Marc Liotier,,,,,,
-6.8714987637461,13.2123534464116,2163838888,node,15,,clinic,,,,,26895573,,,,24d789040334493aac93b702ddb87ef3,,,,OMS Survey,,0,2,,2014/11/19 20:59:07,,,,,Centre de Santé Communautaire de Boidie,,jgc,yes,,,,,
,,202011367,way,12,,hospital,,,,,50705394,,,,3c44eb7827e74fee867440decb2dce8e,,,,"ICRC;Bing",,0,3,,2017/07/31 00:36:40,,,,,Hôpital de Gao,,سامبا,,,,,,
-8.03485001110735,12.2163999533567,2163838815,node,15,,clinic,,,,,26827982,,,,3e06084c5e7f47eab6aee042838b5d92,,,,OMS Survey,,0,2,,2014/11/16 18:17:06,,,,,Centre de Santé Communautaire de Baala,,jgc,no,,,,,
-8.61810004957056,12.0371799437193,2163839410,node,15,,clinic,,,,,26827982,,,,cd2b59c38fa740b8aee44d07b080868d,,,,OMS Survey,,0,2,,2014/11/16 18:17:08,,,,,Centre de Santé Communautaire de Kéniéba-Kangaba,,jgc,yes,,,,,
-4.08437564549348,14.5411122489897,5287900522,node,9,,hospital,,,,,54685607,,,,66cdbf4eae444b199b72ef81beb711ae,,,,,,0,1,,2017/12/16 17:22:50,,,,,Hopital Somine Dolo Sevaré,,Toure 15,,,,,,
-7.90989771155753,12.6094144850319,3386467401,node,12,,doctors,,,,,60241521,,,,16f2c510f1634ebd8425809bf4cc5c6c,,24/7,,,,0,2,,2018/06/28 08:58:13,,,,,Cabinet Médical Keneya Blow,,Jean-Marc Liotier,,,,,,
-6.24335726354232,13.4363756505208,5135189824,node,9,,clinic,,,,,62734691,,,,ebe78677a4df401d8031a7d6c9352e98,,,,,,0,2,,2018/09/19 15:37:21,,,,,Clinique le soleil,,AissataKone,,,,,,
-6.83807961287911,13.0708787393262,3189067684,node,12,,clinic,,,,,32049538,,,,2d6a5033a6354a91befdcfa2a22606f6,,,,OMS Survey,,0,6,,2015/06/18 12:12:01,,,,,Centre de Santé de Référence de Barouéli,,Mamery KANE,,,,,,
-9.18884336648955,14.5386263441465,3189067693,node,12,,clinic,,,,,26859604,,,,07195235e26744f2bd134787fa025057,,,,OMS Survey,,0,4,,2014/11/18 08:13:17,,,,,Centre de Santé de Référence de Diéma,,jgc,,,,,,
-6.07311091944248,13.677285796963,5889454114,node,9,,pharmacy,,,,,62358842,,,,b6ca687f91594e8682ef47dd35cc713f,,,,,,0,1,,2018/09/07 01:12:20,,,,,Pharmacie Badjelika,,saliousoft,,,,,,
-6.84012630599602,12.8735980752828,2163838847,node,15,,clinic,,,,,26895573,,,,a282c2fd793c47cb9f3a147f25224354,,,,OMS Survey,,0,2,,2014/11/19 20:59:06,,,,,Centre de Santé Communautaire de Banindo,,jgc,yes,,,,,
-5.6462910826211,12.5926215934809,5952275478,node,9,,doctors,,,,,68404386,,,,39b06181bf0e4719b71f147f5740ec06,,,,,,0,2,,2019/03/22 10:01:39,,,,,Centre de santé,,Jean-Marc Liotier,,,,,,
-11.2352199827344,12.844970774641,5180236211,node,9,,doctors,,,,,68404386,,,,8f2042e0c5c94ac880ebcabb458f720c,,,,,,0,2,,2019/03/22 10:01:38,,,,,Centre de Santé Communautaire de Kéniéba Central,,Jean-Marc Liotier,,,,,,
-11.4244026386648,14.4610319651651,6238303674,node,9,,pharmacy,,,,,66660017,,,,593dcd2d92d24054a9a8e57c0952b7b0,,,,,,0,1,,2019/01/26 17:29:56,,,,,Pharmacie Arouna Keita,,Nathalie SIDIBE,,,,,,
-11.4355397572305,14.4394997779217,4394811278,node,12,,clinic,,,,,63035651,,,,8b587e9e263243e392710bca8ce2133f,,,,,,0,3,,2018/09/29 12:17:53,,,,,Centre De Santé Communautaire/ CSCOM De Plateau,,Jean-Marc Liotier,,,,,,public
-7.77515216397785,12.1273484347465,2163839082,node,15,,clinic,,,,,26827982,,,,428f25befdfb4e82ad19124c136c1b40,,,,OMS Survey,,0,2,,2014/11/16 18:17:07,,,,,Centre de Santé Communautaire de Digan,,jgc,yes,,,,,
-10.4624130363641,14.2442391525431,3189067679,node,15,,clinic,,,,,26859604,,,,a5dad286f5624cf8b3e4e1db66d0ab1e,,,,OMS Survey,,0,3,,2014/11/18 08:13:15,,,,,Centre de Santé de Référence d'Oussoubidiagna,,jgc,no,,,,,
-5.6062055527031,10.9073788563717,5094555124,node,9,,clinic,,,,,51905031,,,,1478293390ee45a0a2539970e58ad9c3,,,,,,0,1,,2017/09/10 11:12:18,,,,,Clinique Kane a Loulouni,,Lacina Diabaté,,,,,,
-10.9460057664936,12.746965958518,3191105056,node,12,,clinic,,,,,26836788,,,,eeecd5dfe5a34a98aea5d95b237637d9,,,,Cluster Nutrition,,0,1,,2014/11/17 05:33:11,,,,,Centre de Santé Communautaire de Sekotoba,,jgc,,,,,,
-9.87236443623686,12.9693487461854,2163839900,node,15,,clinic,,,,,26850585,,,,58194fc8dcc1496490efdbdff8adc071,,,,OMS Survey,,0,2,,2014/11/17 19:27:16,,,,,Centre de Santé Communautaire de Tambaga,,jgc,yes,,,,,
,,208639211,way,15,,hospital,,,,,57604125,,,,c07597f07bcb40e29b1376f5004c5c35,,,,survey,,0,3,,2018/03/28 14:52:55,,,,Mopti,Hopital Somine Dolo Mopti,,vherbreteau,,,,,,
-7.99747150063828,12.6337061624381,5293954672,node,9,,doctors,,,,,68404386,,,,72e6143a5e594a5d98e13883d17460e9,,,,,,0,2,,2019/03/22 10:01:38,,,,,Centre de Santé MUTEC,,Jean-Marc Liotier,,,,,,
-8.01348152243293,12.5776333256831,4562544090,node,9,,pharmacy,,,,,44684881,,,,ee8246aaa4864186955b17ab04b2888d,,,,,,0,2,,2016/12/26 15:36:02,,,,,Pharmacie D TOGOLA,,Samba Keita,,,,,,
-3.68765706698687,16.1015672233083,2163839318,node,9,,clinic,,,,,38350320,,,,07a14b6854f24bc6a15f39cdca13f9b7,,,,,,0,3,,2016/04/06 12:47:58,,,,,CSCOM de Guindigata Nari,,sigon,,,,,,
,,791268321,way,9,,hospital,,,,,83461942,,,,cc6f0f11a13640fb8a9d29a3e5d64765,,,,,,0,1,,2020/04/13 08:43:15,,,,,,,_aahu_,,,,,hospital,
-5.75101080901456,12.9506548389946,4936988621,node,12,,pharmacy,,Route de San,,,49837029,,,,bf884ca90b81429a8fbe729fdcedc7aa,,,,,,0,1,,2017/06/26 13:53:44,,,,,Pharmacie Assaba Dicko,,Toulassana,,,,,,
-7.91719340389878,12.6122774916989,3386467400,node,12,,doctors,,,,,60241521,,,,004045cf3db44518a00e0ae2e49fe807,,24/7,,,,0,2,,2018/06/28 08:58:13,,,,,Cabinet Médical Jasmine,,Jean-Marc Liotier,,,,,,
-9.60444452882737,13.0758333661111,3190958796,node,15,,clinic,,,,,26834382,,,,c6e98763c54241d9b92b43b587bca937,,,,OMS Survey,,0,1,,2014/11/17 00:27:03,,,,,Centre de Santé Communautaire de Kpoeba,,jgc,no,,,,,
-8.03517715678819,12.6273151289064,5735267290,node,9,,dentist,,,,,60361532,,,,ad6fa7b7713c41c1a3bd4bc79f970021,,,,,,0,1,,2018/07/03 00:41:36,,,,,Dent Baco,,Nathalie SIDIBE,,,,,,
-8.02643390976888,12.6217220525567,3463650744,node,9,,clinic,,,,,66837668,,,,36b63b3dae6e42a2a5f8b835c815921d,,,,,,0,4,,2019/02/01 16:23:13,,,,,Centre National d'Appui à la Lutte contre la Maladie,,Jean-Marc Liotier,,,,,,
-6.07024112343393,13.6885164575681,2527959024,node,9,,pharmacy,,,,,18836017,,,,0697d5e49fb04a52aa788e86829f4d92,,,,,,0,1,,2013/11/11 14:01:32,,,,,Bintou Sacko,,Fadiga Ibrahima,,,,,,
-7.76099085474715,11.0380046985416,2163839452,node,15,,clinic,,,,,26816057,,,,19f243474e2a442ca4779b0da0597860,,,,"Cluster Nutrition;OMS Survey",,0,2,,2014/11/16 08:09:48,,,,,Centre de Santé Communautaire de Koloni,,jgc,yes,,,,,
-7.95278330004965,12.6102660863943,6070213485,node,6,,pharmacy,,,,,92980435,,,,3d4f85f4beb047679a77f7ab292d5c9b,,,,,,0,2,,2020/10/24 07:37:31,,,,,,,Jean-Marc Liotier,,,,,,
-7.97292451046141,12.5934949877916,3386356849,node,12,,pharmacy,,,,,29295569,,,,7d9c5ba8c4f34ae69c9f6993aae6994e,,,,,,0,1,,2015/03/06 18:53:04,,,,,Pharmacie Beni SARL,,Nathalie SIDIBE,,,,no,,
-7.80489501211292,13.4946766485965,5223073828,node,9,,doctors,,,,,53689743,,,,dc118951793e45e4b1adbd349367a13a,,,,,,0,1,,2017/11/11 12:43:07,,,,,CSCOM Massantola,,Toure 15,,,,,,
-6.8351750319724,13.0706419505615,3196155333,node,15,,clinic,,,,,26895573,,,,03977b4d8a0e48139635b3d0d96afd47,,,,OMS Survey,,0,1,,2014/11/19 20:59:05,,,,,Centre de Santé Communautaire de Tin Aouker,,jgc,yes,,,,,
-9.49159276379399,13.0418019172173,8027479324,node,9,,clinic,,,,,92812976,,,,1a805b9ec3c74c219372bfe3fc7875e3,,,,,,0,1,,2020/10/21 07:50:27,,,,,Centre de Santé Mères Enfants de Kita,,Daouda Sangare,,,,,,
-7.67364597544207,12.5922659493292,5169035521,node,9,,clinic,,,,,52955073,,,,643eb447e0834477911b267fa9bcd7b7,,,,,,0,1,,2017/10/15 13:21:16,,,,,Clinique privé de Kasséla,,Etienne Dabo,,,,,,
,,791264678,way,9,,hospital,,,,,83461228,,,,549ff92662714d50a82d269571fc7dad,,,,,,0,1,,2020/04/13 08:31:22,,,,,,,_aahu_,,,,,hospital,
-6.76417184637052,12.9178738862353,5061819821,node,9,,pharmacy,,,,,51478236,,,,f8503a69faf04c0bb0aee849567d24f5,,,,,,0,1,,2017/08/27 10:26:10,,,,,Pharmacie Barou,,Toure 15,,,,,,
2.49094358288701,18.4522736447011,2157549638,node,12,,clinic,,,,,50337097,,,,d69cc95c3b1347a0a3adc2f233ad6d58,,,,OMS Survey,,0,6,,2017/07/16 23:52:39,,,,,CSREF de Tin-Essako,,سامبا,,,,,,
-7.99078810632383,12.6516436866865,6016410095,node,9,,pharmacy,,,,,63915247,,,,85ed3bbad913442b8d47cd5e822cb1eb,,,,,,0,1,,2018/10/26 21:28:17,,,,,Pharmacie Nouvelle,,Nathalie SIDIBE,,,,,,
-4.77595910026534,12.3571094765014,6136475335,node,9,,doctors,,,,,68404386,,,,67d9bd2353fd4d6ca5982182c29af5f3,,,,,,0,2,,2019/03/22 10:01:39,,,,,Centre de santé de référence de yorosso,,Jean-Marc Liotier,,,,,,
-7.8931632418716,12.6067201222568,3386289084,node,12,,clinic,,,,,63035651,,,,680fdc7f964c4d33a94fb2fc57a33ae0,,,,,,0,2,,2018/09/29 12:17:46,,,,,Centre de Soins,,Jean-Marc Liotier,,,,,,privé
-8.04411285230438,12.6221722445762,5369180521,node,6,,pharmacy,,,,,55844945,,,,ad54faebe1364387bf9c7cb9a8e39b63,,,,,,0,1,,2018/01/29 00:10:44,,,,,,,Nathalie SIDIBE,,,,,,
-1.92306000268695,16.8777799883951,3189067699,node,12,,clinic,,,,,26859604,,,,6732af63cbe1430dad8b27808e7ac738,,,,OMS Survey,,0,3,,2014/11/18 08:13:18,,,,,Centre de Santé de Référence de Gourma-Rharous,,jgc,,,,,,
-5.84083656402095,11.8773613577196,2163839510,node,9,,clinic,,,,,38350674,,,,86f38a4b76d84e7d947354a0342ff37f,,,,,,0,3,,2016/04/06 13:02:25,,,,,CSCOM de Kourouma,,sigon,,,,,,
-8.5228633569705,11.1482774357875,2163839283,node,15,,clinic,,,,,26816057,,,,fbbe0885cab445e4a961b16d9ed48673,,,,"Cluster Nutrition;OMS Survey",,0,2,,2014/11/16 08:09:48,,,,,Centre de Santé Communautaire de Guelelenkoro,,jgc,yes,,,,,
-7.98291196718782,12.5890976737487,5909751785,node,21,,pharmacy,,Rue 30,Dr Sanogo Kassoum Mamy,,62634542,,,,fae15e3805eb4df9bdb885e69cf95246,,Mo-Su 07:00-23:30,,,,0,1,,2018/09/16 12:40:57,porte 342,,,,PHARMACIE FAGNIME,,Dr Sanogo Kassoum Mamy,,,,,,
-11.2856955521882,12.1199799874857,3191105046,node,12,,clinic,,,,,26836788,,,,0eec6d712a074a89ad634f9a2365e592,,,,Cluster Nutrition,,0,1,,2014/11/17 05:33:10,,,,,Centre de Santé Communautaire de Darsalam,,jgc,,,,,,
-7.99960528172915,12.5483716826092,5266271034,node,9,,pharmacy,,,,,54374308,,,,e8b4b1b875dd4635a5b38f1beab99b17,,,,,,0,1,,2017/12/05 17:53:24,,,,,Pharmacie Djouma Barry,,Araba,,,,,,
-8.03085117274134,12.6239656365792,3463697537,node,15,,pharmacy,,,,,30311507,,,,5eccdb4c1e344736a17cafa83346e8b2,,24/7,,,,0,1,,2015/04/18 17:04:42,,,,,Pharmacie Bougie Ba,,Araba,,,,yes,,
-7.88839980629811,12.6015444646852,5223065135,node,9,,doctors,,,,,53689743,,,,15a81ddaaeb94708836cf5156ac22a04,,,,,,0,1,,2017/11/11 12:43:05,,,,,Cabinet médical mahadi cm2,,Toure 15,,,,,,
-7.03964837476707,13.6100448286006,2163839978,node,15,,clinic,,,,,26881046,,,,9c7ef1a2998e4bea8f9dbd271a5d1355,,,,OMS Survey,,0,2,,2014/11/19 07:55:41,,,,,Centre de Santé Communautaire de Toukoroba,,jgc,yes,,,,,
-8.30621756293016,11.2839279774528,3190396948,node,12,,clinic,,,,,26827982,,,,ce621e38cf5146d597eab58379d13839,,,,Cluster Nutrition,,0,1,,2014/11/16 18:17:04,,,,,Centre de Santé Communautaire de Diarani,,jgc,,,,,,
-10.7257006011658,15.1324618881275,5900053894,node,9,,clinic,,,,,63195616,,,,77b90c043e154f888f38bcf27bce8d75,,,,,,0,2,,2018/10/04 13:16:58,,,,,CSCOM de Yaguiné,,Jean-Marc Liotier,,,,,,
-7.90552671669062,12.5662776909017,3386406414,node,9,,doctors,,,,,29295939,,,,238f8d4780b44acba06d4ac565c1bf0d,,,,,,0,1,,2015/03/06 19:09:08,,,,,Cabinet Médical Fona,,Araba,,,,,,
-7.1456014143935,12.7506709273587,2163839940,node,15,,clinic,,,,,26895573,,,,4216e8c945d84b57b30ee6f8c64c1e47,,,,OMS Survey,,0,2,,2014/11/19 20:59:13,,,,,Centre de Santé Communautaire de Tingole,,jgc,yes,,,,,
-7.99834556550121,12.6431543275143,7727340231,node,9,,pharmacy,,,,,95347947,,,,d9dcef3fbf394bf49b3f10aa89084cbe,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE DU SOUVENIR,,UNGSC-DTLM-Ale_Zena,,,,,,
-7.9308917806172,12.6712149276825,7876586976,node,9,,clinic,,,,,90432555,,,,7cc8c8ec2d054113b12adc2c7de4d63c,,,,,,0,1,,2020/09/04 20:44:13,,,,,Cabinet Medical Nouvel Horizon,,Makang,,,,,,
-8.00011942766983,12.5780285324177,1056063022,node,9,,pharmacy,,,,,76750048,,,,b12677dc8e2b4a25b13840141c9ba076,,,,,,0,6,,2019/11/07 11:41:49,,,,,Pharmacie Yaye Diakite,,racky,,,,,,
-8.00462185077851,12.5758824299292,5580130130,node,9,,clinic,,,,,58437633,,,,73c069f610c448008fcb01a39f8283a8,,,,,,0,1,,2018/04/26 10:00:23,,,,,Clinique MEDICPLUS,,Daniel Komi SEWONOU,,,,,,
-7.97951721258352,12.6478701538778,7999671909,node,9,,pharmacy,,,,,95347947,,,,59a2f917328f49ddb2b882c605a1d9e1,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE MODERNE,,UNGSC-DTLM-Ale_Zena,,,,,,
-8.00287087120557,12.6510489906564,6325364850,node,12,,pharmacy,,,,,71225653,,,,ce6242d1b99f4ec18a2a91c2096425e0,,,,,,0,3,,2019/06/13 16:50:55,,,,,Pharmacie du 26Mars,,mapman44,,,,,pharmacy,
-8.03145550796015,12.6439983851639,3200016779,node,12,,clinic,,,,,62201643,,,,9e67340be0fb44cea17da04076c453bb,,24/7,,,,0,3,,2018/09/01 16:23:47,,,,,Maternité,,Souleymane BATHIENO,,,,,,
,,711292844,way,12,,hospital,,,,,84829667,,,,f749c7b132c84fa4973b982439e80251,,,,,,0,2,,2020/05/07 11:38:15,,,,,Cabinet médical,,Ambassador_Spock,,,,,hospital,
-8.01330005422921,12.6518399908588,3192801086,node,18,,clinic,,,,,71225653,,,,6d285a239465485e80e2cdcb519befa5,,,,OMS Survey,,0,2,,2019/06/13 16:50:55,,,,,Centre de Santé Communautaire ASACOTOM,,mapman44,yes,,,,clinic,
-8.05016827443308,12.5671302980925,2163839362,node,15,,clinic,,,,,31475649,,,,4e51c02f358f437b898434244119e362,,,,OMS Survey,,0,3,,2015/05/26 15:07:06,,,,,Centre de Santé Communautaire de Kalabanbougou,,VaLeon,yes,,,,,
-5.46294876918395,12.3877474280764,4012429701,node,12,,pharmacy,,,,,57566508,,,,e50b258909e343f0ac65236138c685e6,,,,,,0,2,,2018/03/27 12:42:45,,,,,Pharmacie Furaduman,,fatoudembele,,,,no,,
-7.48975431207094,12.425430956002,2163839662,node,15,,clinic,,,,,26895573,,,,d0d9310cb8bc4cb0ad4420a93d5b4df1,,,,OMS Survey,,0,2,,2014/11/19 20:59:10,,,,,Centre de Santé Communautaire de Ngouraba,,jgc,yes,,,,,
-7.95035833164252,12.6050503633256,6070312385,node,9,,pharmacy,,,,,92980435,,,,187a5393f1f249dc9c4c25b6cc7d3289,,,,,,0,3,,2020/10/24 07:37:31,,,,,,,Jean-Marc Liotier,,,,,pharmacy,
-7.93148505172383,12.6574982784151,5588596255,node,15,,clinic,,"Avenue : près du monument Général Abdoulaye Soumaré, Bamako, Sotuba ACI",,,67050019,,,,544919e48f4647c5af45408a848e7afd,,,,,,0,4,,2019/02/09 14:08:55,,,,,Centre international de vision et de chirurgie des yeux,,Jean-Marc Liotier,,,,,optometrist,
-4.09140412276156,14.5303136754931,5286277333,node,9,,pharmacy,,,,,54660336,,,,bf4eca04945f4851bb4f2c3f74e87331,,,,,,0,1,,2017/12/15 17:45:01,,,,,Pharmacie Bongo,,Toure 15,,,,,,
,,616719826,way,9,,doctors,,,,,68404386,,,,f362eddf48434c34b086b4f4b3fe1f52,,,,,,0,2,,2019/03/22 10:01:41,,,,,Centre de Santé de Reference de Kayes,,Jean-Marc Liotier,,,,,,
-5.7969256173136,11.5341569562053,5979258987,node,9,,doctors,,,,,68404386,,,,063a7a3f514049359fd6c9ad3f05c3f6,,,,,,0,2,,2019/03/22 10:01:39,,,,,Centre de Santé de Gongasso,,Jean-Marc Liotier,,,,,,
,,791332321,way,12,,hospital,,,,,83472226,,,,a0cef15bc172471eaaa9d8374dc79faf,,,,,,0,1,,2020/04/13 11:11:18,,,,,Hopital Giovardo,,_aahu_,,,,,hospital,
-8.03573966631018,12.6249992928786,3463668005,node,12,,pharmacy,,,,,30311326,,,,9afb299ce10c47218efdaced4b7687d7,,,,,,0,1,,2015/04/18 16:56:11,,,,,Pharmacie le Renouveau,,Araba,,,,yes,,
-6.95938553309136,12.7772755909456,2163839212,node,18,,clinic,,,,,71225823,,,,e70e33428b0642adb990f47bebe94d9d,,,,OMS Survey,,0,4,,2019/06/13 16:55:38,,,,,Centre de Santé Communautaire de Fana Central,,mapman44,yes,,,,clinic,
-3.18344401686025,16.5087064352973,6025074861,node,15,,,general,,ASACO,,64015418,,,,b2a5897be9be4cb386bf73a071a56859,,,,,,0,1,,2018/10/30 15:23:07,,,,,Garbacoira,,cissoko358,,,,,doctor,
,,175062350,way,15,,hospital,,,,,83460928,,,,db96c9a5ada14c64bc8a030d2ced4009,,,,OMS Survey,,0,2,,2020/04/13 08:27:17,,,,,Hôpital Régional de Tombouctou,,_aahu_,,,,,hospital,
-7.96097233563114,12.6870957843492,5497175918,node,15,,hospital,,Banconi Djanguinebougou,,,57430990,,,,6847d8402f904c6594a443625170f027,,,,,,0,1,,2018/03/22 17:45:05,,,,,Centre de sante Cherifla,,Mamadougisminusma,,,,,hospital,
-7.9422341719916,12.5881878181592,5333233065,node,12,,doctors,,,,,71225528,,,,5a65e30f1f464183b97346ba50623b76,,,,,,0,2,,2019/06/13 16:47:26,,,,,Cabinet Médical,,mapman44,,,,,doctor,
-7.95615433386797,12.6104641507663,2163838785,node,15,,clinic,,,,,93426596,,,,0ea4461bbf74429c830551ae16576496,,,,OMS Survey,,0,4,,2020/11/02 14:42:18,,,,,Centre de Santé Communautaire ASACOMA I,,Jean-Marc Liotier,yes,,,,,
-9.49750368191198,13.0363308813779,8030040506,node,9,,clinic,,,,,92825396,,,,fc77902d754f4951ae754144e29f9d1b,,,,,,0,1,,2020/10/21 10:33:50,,,,,Clinique Médical Bata Sekou Jama Jigi,,Daouda Sangare,,,,,,
-7.97562650076844,12.6087525661383,7485651885,node,9,,pharmacy,,,,,95347947,,,,7464e09c7afe48a8906cb41c081a0389,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE Populaire du Mali,,UNGSC-DTLM-Ale_Zena,,,,,,
-8.00036510125184,12.6450021180689,5757252219,node,12,,clinic,,,,,71225653,,,,6bf8be015076402d8c4ea936b6da05bd,,,,,,0,2,,2019/06/13 16:50:55,,,,,Cabinet médical de la Liberté,,mapman44,,,,,clinic,
,,551507749,way,12,,hospital,,,,,72338712,,,,4a240c49725d4cb29b5883c6e93f4694,,,,,,0,3,,2019/07/17 09:41:47,,,,,CSCOM d'Aliou,,Krawujewatz,,,,,hospital,
-7.64356265440009,13.5340009340682,2163839846,node,15,,clinic,,,,,26881046,,,,d2298039aff148c5823df68d7f9407ba,,,,OMS Survey,,0,2,,2014/11/19 07:55:40,,,,,Centre de Santé Communautaire de Sirakoroba,,jgc,yes,,,,,
-7.97425832271341,12.6533835183282,1829903666,node,9,,hospital,,,,,38667790,,,,5b2be3b6bbda4a4483fd00ff979ff0e7,,,,,,0,2,,2016/04/18 13:35:24,,,,,CSCOM Benkadi,,Jean-Marc Liotier,,,,,,
-4.8023987241788,12.1820548536462,6136477642,node,9,,pharmacy,,,,,65463266,,,,913a7ea590db49f590016ab369073296,,,,,,0,1,,2018/12/14 06:41:10,,,,,Pharmacie l'angine Traoré,,saliousoft,,,,,,
-6.6486145706308,12.9751522921237,3196155329,node,12,,clinic,,,,,26895573,,,,51c3ce4f62664187acc3ba7ab2a96ce6,,,,Cluster Nutrition,,0,1,,2014/11/19 20:59:05,,,,,Centre de Santé Communautaire de Kodougouni,,jgc,,,,,,
-7.95848358094088,12.6760186802103,5043514521,node,9,,pharmacy,,,,,51240893,,,,f09fdc21fc3347a0bf0763a865dc0b22,,,,,,0,1,,2017/08/18 18:51:37,,,,,Pharmacie Djiguiya,,Doubassin,,,,,,
-7.99643876634826,12.6515831693456,5076950823,node,9,,hospital,,,,,51690915,,,,85942809ed214129a47bcc4a191207f5,,,,,,0,1,,2017/09/03 11:56:19,,,,,Traumatologie,,Toure 15,,,,,,
